Group Chi p1 p2 Class Size
Fi24' 61 23 2 2 1255205709190661721292800
Fi24' 61 23 2 3 1255205709190661721292800
Fi24' 61 23 3 4 1255205709190661721292800
Fi24' 61 23 3 5 1255205709190661721292800
Fi24' 61 23 3 6 1255205709190661721292800
Fi24' 61 23 3 7 1255205709190661721292800
Fi24' 61 23 3 8 1255205709190661721292800
Fi24' 61 23 5 12 1255205709190661721292800
Fi24' 61 23 7 24 1255205709190661721292800
Fi24' 61 23 7 25 1255205709190661721292800
Fi24' 61 23 11 37 1255205709190661721292800
Fi24' 61 23 13 51 1255205709190661721292800
Fi24' 61 23 17 58 1255205709190661721292800
Fi24' 61 23 29 86 1255205709190661721292800
Fi24' 61 23 29 87 1255205709190661721292800
Fi24' 62 23 -1 -1 1255205709190661721292800
Fi24' 62 23 2 2 1255205709190661721292800
Fi24' 62 23 2 3 1255205709190661721292800
Fi24' 62 23 3 4 1255205709190661721292800
Fi24' 62 23 3 5 1255205709190661721292800
Fi24' 62 23 3 6 1255205709190661721292800
Fi24' 62 23 3 7 1255205709190661721292800
Fi24' 62 23 3 8 1255205709190661721292800
Fi24' 62 23 5 12 1255205709190661721292800
Fi24' 62 23 7 24 1255205709190661721292800
Fi24' 62 23 7 25 1255205709190661721292800
Fi24' 62 23 11 37 1255205709190661721292800
Fi24' 62 23 13 51 1255205709190661721292800
Fi24' 62 23 17 58 1255205709190661721292800
Fi24' 62 23 29 86 1255205709190661721292800
Fi24' 62 23 29 87 1255205709190661721292800
Fi24' 63 23 -1 -1 1255205709190661721292800
Fi24' 63 23 2 2 1255205709190661721292800
Fi24' 63 23 2 3 1255205709190661721292800
Fi24' 63 23 3 4 1255205709190661721292800
Fi24' 63 23 3 5 1255205709190661721292800
Fi24' 63 23 3 6 1255205709190661721292800
Fi24' 63 23 3 7 1255205709190661721292800
Fi24' 63 23 3 8 1255205709190661721292800
Fi24' 63 23 5 12 1255205709190661721292800
Fi24' 63 23 7 24 1255205709190661721292800
Fi24' 63 23 7 25 1255205709190661721292800
Fi24' 63 23 11 37 1255205709190661721292800
Fi24' 63 23 13 51 1255205709190661721292800
Fi24' 63 23 17 58 1255205709190661721292800
Fi24' 63 23 29 86 1255205709190661721292800
Fi24' 63 23 29 87 1255205709190661721292800
Fi24' 64 23 -1 -1 1255205709190661721292800
Fi24' 64 23 2 2 1255205709190661721292800
Fi24' 64 23 2 3 1255205709190661721292800
Fi24' 64 23 3 4 1255205709190661721292800
Fi24' 64 23 3 5 1255205709190661721292800
Fi24' 64 23 3 6 1255205709190661721292800
Fi24' 64 23 3 7 1255205709190661721292800
Fi24' 64 23 3 8 1255205709190661721292800
Fi24' 64 23 5 12 1255205709190661721292800
Fi24' 64 23 7 24 1255205709190661721292800
Fi24' 64 23 7 25 1255205709190661721292800
Fi24' 64 23 11 37 1255205709190661721292800
Fi24' 64 23 13 51 1255205709190661721292800
Fi24' 64 23 17 58 1255205709190661721292800
Fi24' 64 23 29 86 1255205709190661721292800
Fi24' 64 23 29 87 1255205709190661721292800
Fi24' 65 23 -1 -1 1255205709190661721292800
Fi24' 65 23 2 2 1255205709190661721292800
Fi24' 65 23 2 3 1255205709190661721292800
Fi24' 65 23 3 4 1255205709190661721292800
Fi24' 65 23 3 5 1255205709190661721292800
Fi24' 65 23 3 6 1255205709190661721292800
Fi24' 65 23 3 7 1255205709190661721292800
Fi24' 65 23 3 8 1255205709190661721292800
Fi24' 65 23 5 12 1255205709190661721292800
Fi24' 65 23 7 24 1255205709190661721292800
Fi24' 65 23 7 25 1255205709190661721292800
Fi24' 65 23 11 37 1255205709190661721292800
Fi24' 65 23 13 51 1255205709190661721292800
Fi24' 65 23 17 58 1255205709190661721292800
Fi24' 65 23 29 86 1255205709190661721292800
Fi24' 65 23 29 87 1255205709190661721292800
Fi24' 66 23 -1 -1 1255205709190661721292800
Fi24' 66 23 2 2 1255205709190661721292800
Fi24' 66 23 2 3 1255205709190661721292800
Fi24' 66 23 3 4 1255205709190661721292800
Fi24' 66 23 3 5 1255205709190661721292800
Fi24' 66 23 3 6 1255205709190661721292800
Fi24' 66 23 3 7 1255205709190661721292800
Fi24' 66 23 3 8 1255205709190661721292800
Fi24' 66 23 5 12 1255205709190661721292800
Fi24' 66 23 7 24 1255205709190661721292800
Fi24' 66 23 7 25 1255205709190661721292800
Fi24' 66 23 11 37 1255205709190661721292800
Fi24' 66 23 13 51 1255205709190661721292800
Fi24' 66 23 17 58 1255205709190661721292800
Fi24' 66 23 29 86 1255205709190661721292800
Fi24' 66 23 29 87 1255205709190661721292800
Fi24' 67 23 -1 -1 1255205709190661721292800
Fi24' 67 23 2 2 1255205709190661721292800
Fi24' 67 23 2 3 1255205709190661721292800
Fi24' 67 23 3 4 1255205709190661721292800
Fi24' 67 23 3 5 1255205709190661721292800
Fi24' 67 23 3 6 1255205709190661721292800
Fi24' 67 23 3 7 1255205709190661721292800
Fi24' 67 23 3 8 1255205709190661721292800
Fi24' 67 23 5 12 1255205709190661721292800
Fi24' 67 23 7 24 1255205709190661721292800
Fi24' 67 23 7 25 1255205709190661721292800
Fi24' 67 23 11 37 1255205709190661721292800
Fi24' 67 23 13 51 1255205709190661721292800
Fi24' 67 23 17 58 1255205709190661721292800
Fi24' 67 23 29 86 1255205709190661721292800
Fi24' 67 23 29 87 1255205709190661721292800
Fi24' 68 23 -1 -1 1255205709190661721292800
Fi24' 68 23 2 2 1255205709190661721292800
Fi24' 68 23 2 3 1255205709190661721292800
Fi24' 68 23 3 4 1255205709190661721292800
Fi24' 68 23 3 5 1255205709190661721292800
Fi24' 68 23 3 6 1255205709190661721292800
Fi24' 68 23 3 7 1255205709190661721292800
Fi24' 68 23 3 8 1255205709190661721292800
Fi24' 68 23 5 12 1255205709190661721292800
Fi24' 68 23 7 24 1255205709190661721292800
Fi24' 68 23 7 25 1255205709190661721292800
Fi24' 68 23 11 37 1255205709190661721292800
Fi24' 68 23 13 51 1255205709190661721292800
Fi24' 68 23 17 58 1255205709190661721292800
Fi24' 68 23 29 86 1255205709190661721292800
Fi24' 68 23 29 87 1255205709190661721292800
Fi24' 69 23 -1 -1 1255205709190661721292800
Fi24' 69 23 2 2 1255205709190661721292800
Fi24' 69 23 2 3 1255205709190661721292800
Fi24' 69 23 3 4 1255205709190661721292800
Fi24' 69 23 3 5 1255205709190661721292800
Fi24' 69 23 3 6 1255205709190661721292800
Fi24' 69 23 3 7 1255205709190661721292800
Fi24' 69 23 3 8 1255205709190661721292800
Fi24' 69 23 5 12 1255205709190661721292800
Fi24' 69 23 7 24 1255205709190661721292800
Fi24' 69 23 7 25 1255205709190661721292800
Fi24' 69 23 11 37 1255205709190661721292800
Fi24' 69 23 13 51 1255205709190661721292800
Fi24' 69 23 17 58 1255205709190661721292800
Fi24' 69 23 29 86 1255205709190661721292800
Fi24' 69 23 29 87 1255205709190661721292800
Fi24' 70 23 -1 -1 1255205709190661721292800
Fi24' 70 23 2 2 1255205709190661721292800
Fi24' 70 23 2 3 1255205709190661721292800
Fi24' 70 23 3 4 1255205709190661721292800
Fi24' 70 23 3 5 1255205709190661721292800
Fi24' 70 23 3 6 1255205709190661721292800
Fi24' 70 23 3 7 1255205709190661721292800
Fi24' 70 23 3 8 1255205709190661721292800
Fi24' 70 23 5 12 1255205709190661721292800
Fi24' 70 23 7 24 1255205709190661721292800
Fi24' 70 23 7 25 1255205709190661721292800
Fi24' 70 23 11 37 1255205709190661721292800
Fi24' 70 23 13 51 1255205709190661721292800
Fi24' 70 23 17 58 1255205709190661721292800
Fi24' 70 23 29 86 1255205709190661721292800
Fi24' 70 23 29 87 1255205709190661721292800
Fi24' 71 23 -1 -1 1255205709190661721292800
Fi24' 71 23 2 2 1255205709190661721292800
Fi24' 71 23 2 3 1255205709190661721292800
Fi24' 71 23 3 4 1255205709190661721292800
Fi24' 71 23 3 5 1255205709190661721292800
Fi24' 71 23 3 6 1255205709190661721292800
Fi24' 71 23 3 7 1255205709190661721292800
Fi24' 71 23 3 8 1255205709190661721292800
Fi24' 71 23 5 12 1255205709190661721292800
Fi24' 71 23 7 24 1255205709190661721292800
Fi24' 71 23 7 25 1255205709190661721292800
Fi24' 71 23 11 37 1255205709190661721292800
Fi24' 71 23 13 51 1255205709190661721292800
Fi24' 71 23 17 58 1255205709190661721292800
Fi24' 71 23 29 86 1255205709190661721292800
Fi24' 71 23 29 87 1255205709190661721292800
Fi24' 72 23 -1 -1 1255205709190661721292800
Fi24' 72 23 2 2 1255205709190661721292800
Fi24' 72 23 2 3 1255205709190661721292800
Fi24' 72 23 3 4 1255205709190661721292800
Fi24' 72 23 3 5 1255205709190661721292800
Fi24' 72 23 3 6 1255205709190661721292800
Fi24' 72 23 3 7 1255205709190661721292800
Fi24' 72 23 3 8 1255205709190661721292800
Fi24' 72 23 5 12 1255205709190661721292800
Fi24' 72 23 7 24 1255205709190661721292800
Fi24' 72 23 7 25 1255205709190661721292800
Fi24' 72 23 11 37 1255205709190661721292800
Fi24' 72 23 13 51 1255205709190661721292800
Fi24' 72 23 17 58 1255205709190661721292800
Fi24' 72 23 29 86 1255205709190661721292800
Fi24' 72 23 29 87 1255205709190661721292800
Fi24' 73 23 -1 -1 1255205709190661721292800
Fi24' 73 23 2 2 1255205709190661721292800
Fi24' 73 23 2 3 1255205709190661721292800
Fi24' 73 23 3 4 1255205709190661721292800
Fi24' 73 23 3 5 1255205709190661721292800
Fi24' 73 23 3 6 1255205709190661721292800
Fi24' 73 23 3 7 1255205709190661721292800
Fi24' 73 23 3 8 1255205709190661721292800
Fi24' 73 23 5 12 1255205709190661721292800
Fi24' 73 23 7 24 1255205709190661721292800
Fi24' 73 23 7 25 1255205709190661721292800
Fi24' 73 23 11 37 1255205709190661721292800
Fi24' 73 23 13 51 1255205709190661721292800
Fi24' 73 23 17 58 1255205709190661721292800
Fi24' 73 23 29 86 1255205709190661721292800
Fi24' 73 23 29 87 1255205709190661721292800
Fi24' 74 23 -1 -1 1255205709190661721292800
Fi24' 74 23 2 2 1255205709190661721292800
Fi24' 74 23 2 3 1255205709190661721292800
Fi24' 74 23 3 4 1255205709190661721292800
Fi24' 74 23 3 5 1255205709190661721292800
Fi24' 74 23 3 6 1255205709190661721292800
Fi24' 74 23 3 7 1255205709190661721292800
Fi24' 74 23 3 8 1255205709190661721292800
Fi24' 74 23 5 12 1255205709190661721292800
Fi24' 74 23 7 24 1255205709190661721292800
Fi24' 74 23 7 25 1255205709190661721292800
Fi24' 74 23 11 37 1255205709190661721292800
Fi24' 74 23 13 51 1255205709190661721292800
Fi24' 74 23 17 58 1255205709190661721292800
Fi24' 74 23 29 86 1255205709190661721292800
Fi24' 74 23 29 87 1255205709190661721292800
Fi24' 75 23 -1 -1 1255205709190661721292800
Fi24' 75 23 2 2 1255205709190661721292800
Fi24' 75 23 2 3 1255205709190661721292800
Fi24' 75 23 3 4 1255205709190661721292800
Fi24' 75 23 3 5 1255205709190661721292800
Fi24' 75 23 3 6 1255205709190661721292800
Fi24' 75 23 3 7 1255205709190661721292800
Fi24' 75 23 3 8 1255205709190661721292800
Fi24' 75 23 5 12 1255205709190661721292800
Fi24' 75 23 7 24 1255205709190661721292800
Fi24' 75 23 7 25 1255205709190661721292800
Fi24' 75 23 11 37 1255205709190661721292800
Fi24' 75 23 13 51 1255205709190661721292800
Fi24' 75 23 17 58 1255205709190661721292800
Fi24' 75 23 29 86 1255205709190661721292800
Fi24' 75 23 29 87 1255205709190661721292800
Fi24' 76 23 -1 -1 1255205709190661721292800
Fi24' 76 23 2 2 1255205709190661721292800
Fi24' 76 23 2 3 1255205709190661721292800
Fi24' 76 23 3 4 1255205709190661721292800
Fi24' 76 23 3 5 1255205709190661721292800
Fi24' 76 23 3 6 1255205709190661721292800
Fi24' 76 23 3 7 1255205709190661721292800
Fi24' 76 23 3 8 1255205709190661721292800
Fi24' 76 23 5 12 1255205709190661721292800
Fi24' 76 23 7 24 1255205709190661721292800
Fi24' 76 23 7 25 1255205709190661721292800
Fi24' 76 23 11 37 1255205709190661721292800
Fi24' 76 23 13 51 1255205709190661721292800
Fi24' 76 23 17 58 1255205709190661721292800
Fi24' 76 23 29 86 1255205709190661721292800
Fi24' 76 23 29 87 1255205709190661721292800
Fi24' 77 23 -1 -1 1255205709190661721292800
Fi24' 77 23 2 2 1255205709190661721292800
Fi24' 77 23 2 3 1255205709190661721292800
Fi24' 77 23 3 4 1255205709190661721292800
Fi24' 77 23 3 5 1255205709190661721292800
Fi24' 77 23 3 6 1255205709190661721292800
Fi24' 77 23 3 7 1255205709190661721292800
Fi24' 77 23 3 8 1255205709190661721292800
Fi24' 77 23 5 12 1255205709190661721292800
Fi24' 77 23 7 24 1255205709190661721292800
Fi24' 77 23 7 25 1255205709190661721292800
Fi24' 77 23 11 37 1255205709190661721292800
Fi24' 77 23 13 51 1255205709190661721292800
Fi24' 77 23 17 58 1255205709190661721292800
Fi24' 77 23 29 86 1255205709190661721292800
Fi24' 77 23 29 87 1255205709190661721292800
Fi24' 78 23 -1 -1 1255205709190661721292800
Fi24' 78 23 2 2 1255205709190661721292800
Fi24' 78 23 2 3 1255205709190661721292800
Fi24' 78 23 3 4 1255205709190661721292800
Fi24' 78 23 3 5 1255205709190661721292800
Fi24' 78 23 3 6 1255205709190661721292800
Fi24' 78 23 3 7 1255205709190661721292800
Fi24' 78 23 3 8 1255205709190661721292800
Fi24' 78 23 5 12 1255205709190661721292800
Fi24' 78 23 7 24 1255205709190661721292800
Fi24' 78 23 7 25 1255205709190661721292800
Fi24' 78 23 11 37 1255205709190661721292800
Fi24' 78 23 13 51 1255205709190661721292800
Fi24' 78 23 17 58 1255205709190661721292800
Fi24' 78 23 29 86 1255205709190661721292800
Fi24' 78 23 29 87 1255205709190661721292800
Fi24' 79 23 -1 -1 1255205709190661721292800
Fi24' 79 23 2 2 1255205709190661721292800
Fi24' 79 23 2 3 1255205709190661721292800
Fi24' 79 23 3 4 1255205709190661721292800
Fi24' 79 23 3 5 1255205709190661721292800
Fi24' 79 23 3 6 1255205709190661721292800
Fi24' 79 23 3 7 1255205709190661721292800
Fi24' 79 23 3 8 1255205709190661721292800
Fi24' 79 23 5 12 1255205709190661721292800
Fi24' 79 23 7 24 1255205709190661721292800
Fi24' 79 23 7 25 1255205709190661721292800
Fi24' 79 23 11 37 1255205709190661721292800
Fi24' 79 23 13 51 1255205709190661721292800
Fi24' 79 23 17 58 1255205709190661721292800
Fi24' 79 23 29 86 1255205709190661721292800
Fi24' 79 23 29 87 1255205709190661721292800
Fi24' 80 23 -1 -1 1255205709190661721292800
Fi24' 80 23 2 2 1255205709190661721292800
Fi24' 80 23 2 3 1255205709190661721292800
Fi24' 80 23 3 4 1255205709190661721292800
Fi24' 80 23 3 5 1255205709190661721292800
Fi24' 80 23 3 6 1255205709190661721292800
Fi24' 80 23 3 7 1255205709190661721292800
Fi24' 80 23 3 8 1255205709190661721292800
Fi24' 80 23 5 12 1255205709190661721292800
Fi24' 80 23 7 24 1255205709190661721292800
Fi24' 80 23 7 25 1255205709190661721292800
Fi24' 80 23 11 37 1255205709190661721292800
Fi24' 80 23 13 51 1255205709190661721292800
Fi24' 80 23 17 58 1255205709190661721292800
Fi24' 80 23 29 86 1255205709190661721292800
Fi24' 80 23 29 87 1255205709190661721292800
Fi24' 81 23 -1 -1 1255205709190661721292800
Fi24' 81 23 2 2 1255205709190661721292800
Fi24' 81 23 2 3 1255205709190661721292800
Fi24' 81 23 3 4 1255205709190661721292800
Fi24' 81 23 3 5 1255205709190661721292800
Fi24' 81 23 3 6 1255205709190661721292800
Fi24' 81 23 3 7 1255205709190661721292800
Fi24' 81 23 3 8 1255205709190661721292800
Fi24' 81 23 5 12 1255205709190661721292800
Fi24' 81 23 7 24 1255205709190661721292800
Fi24' 81 23 7 25 1255205709190661721292800
Fi24' 81 23 11 37 1255205709190661721292800
Fi24' 81 23 13 51 1255205709190661721292800
Fi24' 81 23 17 58 1255205709190661721292800
Fi24' 81 23 29 86 1255205709190661721292800
Fi24' 81 23 29 87 1255205709190661721292800
Fi24' 82 23 -1 -1 1255205709190661721292800
Fi24' 82 23 2 2 1255205709190661721292800
Fi24' 82 23 2 3 1255205709190661721292800
Fi24' 82 23 3 4 1255205709190661721292800
Fi24' 82 23 3 5 1255205709190661721292800
Fi24' 82 23 3 6 1255205709190661721292800
Fi24' 82 23 3 7 1255205709190661721292800
Fi24' 82 23 3 8 1255205709190661721292800
Fi24' 82 23 5 12 1255205709190661721292800
Fi24' 82 23 7 24 1255205709190661721292800
Fi24' 82 23 7 25 1255205709190661721292800
Fi24' 82 23 11 37 1255205709190661721292800
Fi24' 82 23 13 51 1255205709190661721292800
Fi24' 82 23 17 58 1255205709190661721292800
Fi24' 82 23 29 86 1255205709190661721292800
Fi24' 82 23 29 87 1255205709190661721292800
Fi24' 83 23 -1 -1 1255205709190661721292800
Fi24' 83 23 2 2 1255205709190661721292800
Fi24' 83 23 2 3 1255205709190661721292800
Fi24' 83 23 3 4 1255205709190661721292800
Fi24' 83 23 3 5 1255205709190661721292800
Fi24' 83 23 3 6 1255205709190661721292800
Fi24' 83 23 3 7 1255205709190661721292800
Fi24' 83 23 3 8 1255205709190661721292800
Fi24' 83 23 5 12 1255205709190661721292800
Fi24' 83 23 7 24 1255205709190661721292800
Fi24' 83 23 7 25 1255205709190661721292800
Fi24' 83 23 11 37 1255205709190661721292800
Fi24' 83 23 13 51 1255205709190661721292800
Fi24' 83 23 17 58 1255205709190661721292800
Fi24' 83 23 29 86 1255205709190661721292800
Fi24' 83 23 29 87 1255205709190661721292800
Fi24' 84 23 -1 -1 1255205709190661721292800
Fi24' 84 23 2 2 1255205709190661721292800
Fi24' 84 23 2 3 1255205709190661721292800
Fi24' 84 23 3 4 1255205709190661721292800
Fi24' 84 23 3 5 1255205709190661721292800
Fi24' 84 23 3 6 1255205709190661721292800
Fi24' 84 23 3 7 1255205709190661721292800
Fi24' 84 23 3 8 1255205709190661721292800
Fi24' 84 23 5 12 1255205709190661721292800
Fi24' 84 23 7 24 1255205709190661721292800
Fi24' 84 23 7 25 1255205709190661721292800
Fi24' 84 23 11 37 1255205709190661721292800
Fi24' 84 23 13 51 1255205709190661721292800
Fi24' 84 23 17 58 1255205709190661721292800
Fi24' 84 23 29 86 1255205709190661721292800
Fi24' 84 23 29 87 1255205709190661721292800
Fi24' 85 23 -1 -1 1255205709190661721292800
Fi24' 85 23 2 2 1255205709190661721292800
Fi24' 85 23 2 3 1255205709190661721292800
Fi24' 85 23 3 4 1255205709190661721292800
Fi24' 85 23 3 5 1255205709190661721292800
Fi24' 85 23 3 6 1255205709190661721292800
Fi24' 85 23 3 7 1255205709190661721292800
Fi24' 85 23 3 8 1255205709190661721292800
Fi24' 85 23 5 12 1255205709190661721292800
Fi24' 85 23 7 24 1255205709190661721292800
Fi24' 85 23 7 25 1255205709190661721292800
Fi24' 85 23 11 37 1255205709190661721292800
Fi24' 85 23 13 51 1255205709190661721292800
Fi24' 85 23 17 58 1255205709190661721292800
Fi24' 85 23 29 86 1255205709190661721292800
Fi24' 85 23 29 87 1255205709190661721292800
Fi24' 86 23 -1 -1 1255205709190661721292800
Fi24' 86 23 2 2 1255205709190661721292800
Fi24' 86 23 2 3 1255205709190661721292800
Fi24' 86 23 3 4 1255205709190661721292800
Fi24' 86 23 3 5 1255205709190661721292800
Fi24' 86 23 3 6 1255205709190661721292800
Fi24' 86 23 3 7 1255205709190661721292800
Fi24' 86 23 3 8 1255205709190661721292800
Fi24' 86 23 5 12 1255205709190661721292800
Fi24' 86 23 7 24 1255205709190661721292800
Fi24' 86 23 7 25 1255205709190661721292800
Fi24' 86 23 11 37 1255205709190661721292800
Fi24' 86 23 13 51 1255205709190661721292800
Fi24' 86 23 17 58 1255205709190661721292800
Fi24' 86 23 29 86 1255205709190661721292800
Fi24' 86 23 29 87 1255205709190661721292800
Fi24' 87 23 -1 -1 1255205709190661721292800
Fi24' 87 23 2 2 1255205709190661721292800
Fi24' 87 23 2 3 1255205709190661721292800
Fi24' 87 23 3 4 1255205709190661721292800
Fi24' 87 23 3 5 1255205709190661721292800
Fi24' 87 23 3 6 1255205709190661721292800
Fi24' 87 23 3 7 1255205709190661721292800
Fi24' 87 23 3 8 1255205709190661721292800
Fi24' 87 23 5 12 1255205709190661721292800
Fi24' 87 23 7 24 1255205709190661721292800
Fi24' 87 23 7 25 1255205709190661721292800
Fi24' 87 23 11 37 1255205709190661721292800
Fi24' 87 23 13 51 1255205709190661721292800
Fi24' 87 23 17 58 1255205709190661721292800
Fi24' 87 23 29 86 1255205709190661721292800
Fi24' 87 23 29 87 1255205709190661721292800
Fi24' 88 23 -1 -1 1255205709190661721292800
Fi24' 88 23 2 2 1255205709190661721292800
Fi24' 88 23 2 3 1255205709190661721292800
Fi24' 88 23 3 4 1255205709190661721292800
Fi24' 88 23 3 5 1255205709190661721292800
Fi24' 88 23 3 6 1255205709190661721292800
Fi24' 88 23 3 7 1255205709190661721292800
Fi24' 88 23 3 8 1255205709190661721292800
Fi24' 88 23 5 12 1255205709190661721292800
Fi24' 88 23 7 24 1255205709190661721292800
Fi24' 88 23 7 25 1255205709190661721292800
Fi24' 88 23 11 37 1255205709190661721292800
Fi24' 88 23 13 51 1255205709190661721292800
Fi24' 88 23 17 58 1255205709190661721292800
Fi24' 88 23 29 86 1255205709190661721292800
Fi24' 88 23 29 87 1255205709190661721292800
Fi24' 89 23 -1 -1 1255205709190661721292800
Fi24' 89 23 2 2 1255205709190661721292800
Fi24' 89 23 2 3 1255205709190661721292800
Fi24' 89 23 3 4 1255205709190661721292800
Fi24' 89 23 3 5 1255205709190661721292800
Fi24' 89 23 3 6 1255205709190661721292800
Fi24' 89 23 3 7 1255205709190661721292800
Fi24' 89 23 3 8 1255205709190661721292800
Fi24' 89 23 5 12 1255205709190661721292800
Fi24' 89 23 7 24 1255205709190661721292800
Fi24' 89 23 7 25 1255205709190661721292800
Fi24' 89 23 11 37 1255205709190661721292800
Fi24' 89 23 13 51 1255205709190661721292800
Fi24' 89 23 17 58 1255205709190661721292800
Fi24' 89 23 29 86 1255205709190661721292800
Fi24' 89 23 29 87 1255205709190661721292800
Fi24' 90 23 -1 -1 1255205709190661721292800
Fi24' 90 23 2 2 1255205709190661721292800
Fi24' 90 23 2 3 1255205709190661721292800
Fi24' 90 23 3 4 1255205709190661721292800
Fi24' 90 23 3 5 1255205709190661721292800
Fi24' 90 23 3 6 1255205709190661721292800
Fi24' 90 23 3 7 1255205709190661721292800
